2024-06-23 22:06:583 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-23 23:06:82 INFO  ManageBrowser :51 - Close Browser
2024-06-23 23:06:585 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-23 23:06:63 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:626 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:369 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:476 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:920 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:709 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:391 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:585 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:350 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:178 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:994 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:366 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:884 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:45 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:545 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:577 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:279 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:251 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:692 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:747 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:373 INFO  ManageBrowser :51 - Close Browser
2024-06-24 00:06:371 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 00:06:843 INFO  ManageBrowser :51 - Close Browser
2024-06-24 10:06:470 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 10:06:751 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> link text: Laptops & Notebooks]
2024-06-24 10:06:584 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 10:06:607 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> xpath: (//p[@class='price'])]]
2024-06-24 10:06:196 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (713c991d06e70fce869b8ba50f9d8205)] -> id: input-sort]
2024-06-24 10:06:376 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:626 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:967 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:853 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:875 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:467 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (bc36cfeb41c024ccdc4412b9cfdb71f5)] -> id: input-sort]
2024-06-24 11:06:356 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:292 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:743 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:640 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:664 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:298 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (79d7f2d3ae29bc61ebf9c74b2d2aba83)] -> id: input-sort]
2024-06-24 11:06:474 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:296 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:604 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:503 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:523 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:767 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (56d73d6457e84b304c4d5a7231246f3a)] -> id: input-sort]
2024-06-24 11:06:940 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:625 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:998 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:804 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:830 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:392 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (ea2b1bc97069de740881d900588da50c)] -> id: input-sort]
2024-06-24 11:06:557 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:292 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:621 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:448 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:468 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:47 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (628d889e44eb19d78b9f601330a379ba)] -> id: input-sort]
2024-06-24 11:06:215 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:152 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:441 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:271 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:296 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:860 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (f647fbe596e2a4558c11aaddc15396c6)] -> id: input-sort]
2024-06-24 11:06:51 INFO  ManageBrowser :51 - Close Browser
2024-06-24 11:06:76 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 11:06:382 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> link text: Laptops & Notebooks]
2024-06-24 11:06:191 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 11:06:215 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> xpath: (//p[@class='price'])]]
2024-06-24 11:06:861 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (b63c002e08407fbd58c774c6b7a2a4ee)] -> id: input-sort]
2024-06-24 11:06:45 INFO  ManageBrowser :51 - Close Browser
2024-06-24 14:06:548 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 14:06:420 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> link text: Laptops & Notebooks]
2024-06-24 14:06:168 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 14:06:202 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:835 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> id: input-sort]
2024-06-24 14:06:857 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (31a361287c67f98a8d37d2aa09ec60fb)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:95 INFO  ManageBrowser :51 - Close Browser
2024-06-24 14:06:152 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 14:06:887 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> link text: Laptops & Notebooks]
2024-06-24 14:06:636 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 14:06:658 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:296 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> id: input-sort]
2024-06-24 14:06:296 INFO  ProductListPage :62 - Click on HP LP3065 Product[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: //div[@class='caption']//a[contains(text(),'HP LP3065')]]
2024-06-24 14:06:333 INFO  ProductPage :33 - Get product title textHP LP3065
2024-06-24 14:06:446 INFO  ProductPage :39 - Click on AddToCart button[[ChromeDriver: chrome on windows (18cee4a8e764e14c63130b969158887c)] -> xpath: //button[@id='button-cart']]
2024-06-24 14:06:860 INFO  ProductPage :43 - Get Notification MessageSuccess: You have added HP LP3065 to your shopping cart!
×
2024-06-24 14:06:307 INFO  ManageBrowser :51 - Close Browser
2024-06-24 14:06:467 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 14:06:549 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> link text: Laptops & Notebooks]
2024-06-24 14:06:585 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 14:06:638 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:497 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> id: input-sort]
2024-06-24 14:06:516 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (d43a788d505f1e9593737b17a0eeb3bf)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:38 INFO  ManageBrowser :51 - Close Browser
2024-06-24 14:06:151 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 14:06:979 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> link text: Laptops & Notebooks]
2024-06-24 14:06:737 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 14:06:767 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:398 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> id: input-sort]
2024-06-24 14:06:364 INFO  ProductListPage :62 - Click on HP LP3065 Product[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: //div[@class='caption']//a[contains(text(),'HP LP3065')]]
2024-06-24 14:06:396 INFO  ProductPage :33 - Get product title textHP LP3065
2024-06-24 14:06:517 INFO  ProductPage :39 - Click on AddToCart button[[ChromeDriver: chrome on windows (56eddb1bedfb1d2646bafd7ce6816d6d)] -> xpath: //button[@id='button-cart']]
2024-06-24 14:06:864 INFO  ProductPage :43 - Get Notification MessageSuccess: You have added HP LP3065 to your shopping cart!
×
2024-06-24 14:06:310 INFO  ManageBrowser :51 - Close Browser
2024-06-24 14:06:779 INFO  ManageBrowser :30 - Chrome Browser Launch ...
2024-06-24 14:06:695 INFO  HomePage :103 - Mouse Hover On LaptopsAndNoteBooks And Click[[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> link text: Laptops & Notebooks]
2024-06-24 14:06:482 INFO  HomePage :108 - click on show All LaptopsAndNotebooks[[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: //a[contains(text(),'Show AllLaptops & Notebooks')]]
2024-06-24 14:06:510 INFO  ProductListPage :52 - Get laptop and notebook products list[[[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: (//p[@class='price'])], [[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> xpath: (//p[@class='price'])]]
2024-06-24 14:06:160 INFO  ProductListPage :48 - select option 'Price (High > Low)' from SortBy dropdown field[[ChromeDriver: chrome on windows (ed5d8b7fe52c6cb3cb8e8e63cbee17d9)] -> id: input-sort]
